City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
172,qaanaaq,77.484,-69.3632,-20.16,70,88,3.14,GL,1678724417
173,rocha,-34.4833,-54.3333,33.63,36,80,4.61,UY,1678723706
174,umm lajj,25.0213,37.2685,23.58,52,0,0.84,SA,1678724418
175,adrar,20.5022,-10.0711,38.01,7,1,8.51,MR,1678723935
176,celestun,20.8667,-90.4,28.44,59,14,2.06,MX,1678724419
177,karratha,-20.7377,116.8463,28.93,68,0,4.33,AU,1678724419
178,hamilton,39.1834,-84.5333,1.05,69,100,6.69,US,1678723731
179,coahuayana,18.7333,-103.6833,27.74,55,3,1.16,MX,1678724420
180,marystown,47.1666,-55.1483,2.02,65,6,8.08,CA,1678724420
181,laguna,38.421,-121.4238,14.49,88,100,3.6,US,1678723843
182,kaitangata,-46.2817,169.8464,10.96,76,94,5.04,NZ,1678723895
183,tacoronte,28.4769,-16.4102,20.7,77,20,6.17,ES,1678724421
184,pevek,69.7008,170.3133,-15.11,96,100,2.0,RU,1678723943
185,kyra,49.5776,111.9753,-6.86,72,100,10.46,RU,1678724422
186,samarai,-10.6167,150.6667,27.42,76,88,3.07,PG,1678724422
187,saint-augustin,51.226,-58.6502,-1.15,78,82,2.06,CA,1678724422
188,lebu,-37.6167,-73.65,17.61,69,10,4.45,CL,1678723909
189,novikovo,51.1537,37.8879,0.17,61,15,2.71,RU,1678724423
190,faya,18.3851,42.4509,13.29,74,100,2.73,SA,1678723847
191,vanimo,-2.6741,141.3028,25.14,89,100,1.12,PG,1678723892
192,susurluk,39.9136,28.1578,7.88,69,59,5.96,TR,1678724424
193,tugolesskiy bor,55.5505,39.8242,-3.72,86,56,3.9,RU,1678724424
194,baruun-urt,46.6806,113.2792,-2.28,37,100,4.75,MN,1678724425
195,vila velha,-20.3297,-40.2925,28.97,72,40,4.63,BR,1678724425
196,bathsheba,13.2167,-59.5167,29.34,65,40,8.75,BB,1678724426
197,tondano,1.3038,124.9112,20.05,94,87,0.99,ID,1678724426
198,mackay,-21.15,149.2,25.93,84,48,2.67,AU,1678724159
199,lithgow,-33.4833,150.15,12.43,98,100,2.5,AU,1678724427
200,katiola,8.1333,-5.1,35.35,26,34,2.34,CI,1678724427
201,pervomayskoye,43.919,46.7102,9.46,62,100,5.64,RU,1678724428
202,touho,-20.7833,165.2333,25.91,80,100,7.7,NC,1678724429
203,houma,29.5958,-90.7195,15.56,62,0,6.26,US,1678724429
204,hambantota,6.1241,81.1185,26.35,80,100,6.64,LK,1678724429
205,madang,-5.2246,145.7966,24.26,94,100,2.65,PG,1678724430
206,nevelsk,46.6733,141.8633,0.13,81,100,8.69,RU,1678724430
207,vardo,70.3705,31.1107,-3.01,100,100,7.2,NO,1678724431
208,kapaa,22.0752,-159.319,21.99,89,40,0.0,US,1678724431
209,bilibino,68.0546,166.4372,-19.06,100,100,1.59,RU,1678724432
210,chontalpa,17.7,-93.5167,28.67,64,0,2.63,MX,1678724432
211,dong hoi,17.4833,106.6,18.75,88,100,4.21,VN,1678724433
212,hornepayne,49.2138,-84.7705,-13.47,84,100,4.62,CA,1678724433
213,silvania,-16.6589,-48.6081,23.65,80,99,1.14,BR,1678724204
214,tateyama,34.9833,139.8667,10.61,76,97,9.87,JP,1678724434
215,phonhong,18.5007,102.4166,22.33,71,100,0.49,LA,1678724434
216,tuatapere,-46.1333,167.6833,10.2,74,88,2.97,NZ,1678724435
217,nouadhibou,20.931,-17.0347,25.99,47,45,7.72,MR,1678724436
218,fortuna,40.5982,-124.1573,12.19,94,100,5.14,US,1678724436
219,colares,38.7992,-9.4469,19.63,73,40,7.2,PT,1678724437
220,sawtell,-30.3833,153.1,21.21,88,75,4.12,AU,1678724437
221,baykit,61.67,96.37,-12.05,88,100,4.9,RU,1678724438
222,rezina,47.7492,28.9622,8.55,44,98,4.97,MD,1678724206
223,beyneu,45.3167,55.2,14.61,52,36,7.17,KZ,1678724438
224,carnarvon,-24.8667,113.6333,24.98,72,0,10.44,AU,1678724438
225,coquimbo,-29.9533,-71.3436,22.85,64,0,5.14,CL,1678723679
226,grindavik,63.8424,-22.4338,-3.74,54,20,11.32,IS,1678724439
227,salalah,17.0151,54.0924,28.05,42,0,1.03,OM,1678723890
228,vestmanna,62.1564,-7.1664,-3.49,63,75,1.54,FO,1678723930
229,nanakuli,21.3906,-158.1547,21.35,88,0,2.06,US,1678724439
230,beringovskiy,63.05,179.3167,-7.73,78,100,5.77,RU,1678723853
231,bay roberts,47.5999,-53.2648,3.41,75,8,5.36,CA,1678724440
232,faanui,-16.4833,-151.75,27.65,75,100,4.42,PF,1678724440
233,seoul,37.5683,126.9778,3.69,56,0,3.6,KR,1678724410
234,bourges,47.25,2.4167,14.77,92,92,8.42,FR,1678724441
235,talas,38.6908,35.5538,7.37,81,100,3.09,TR,1678724441
236,belaya gora,68.5333,146.4167,-25.98,100,88,2.93,RU,1678723900
237,geraldton,-28.7667,114.6,21.23,88,59,6.17,AU,1678723904
238,lorengau,-2.0226,147.2712,27.23,78,73,1.78,PG,1678723932
239,the pas,53.8251,-101.2541,-12.99,66,75,3.09,CA,1678724160
240,copiapo,-27.3667,-70.3333,21.83,52,6,2.87,CL,1678724203
241,saint-francois,46.4154,3.9054,21.69,40,94,3.09,FR,1678724320
242,port hardy,50.6996,-127.4199,4.0,100,75,1.54,CA,1678724152
243,talnakh,69.4865,88.3972,-22.11,97,93,4.01,RU,1678724442
244,bluefield,37.2698,-81.2223,3.55,87,100,3.09,US,1678724442
245,pangai,-19.8,-174.35,27.38,79,22,6.29,TO,1678724443
246,kloulklubed,7.0419,134.2556,26.28,76,100,4.1,PW,1678723861
247,harper,4.375,-7.7169,28.99,68,39,3.93,LR,1678723762
248,mazatlan,23.2167,-106.4167,23.98,87,40,2.06,MX,1678724443
249,praia da vitoria,38.7333,-27.0667,18.2,89,21,7.43,PT,1678723879
250,gotsu,35.0,132.2167,3.63,61,77,2.54,JP,1678724444
251,bahia blanca,-38.7196,-62.2724,25.95,53,100,2.97,AR,1678724444
252,kalmunai,7.4167,81.8167,25.87,83,80,3.97,LK,1678724444
253,vangazi,57.0936,24.5486,0.88,95,100,7.35,LV,1678724445
254,hofn,64.2539,-15.2082,-4.81,56,100,10.86,IS,1678723947
255,deer lake,49.1667,-57.4316,0.92,55,75,0.0,CA,1678724152
256,aklavik,68.2191,-135.0107,-22.03,82,100,4.5,CA,1678723918
257,pemangkat,1.1667,108.9667,24.13,83,99,5.4,ID,1678724445
258,chokurdakh,70.6333,147.9167,-29.37,100,49,2.7,RU,1678724446
259,kandrian,-6.2167,149.55,25.73,85,100,1.18,PG,1678724446
260,saint-gaudens,43.0833,0.6667,17.79,57,83,1.26,FR,1678724446
261,antalaha,-14.9003,50.2788,25.29,84,33,5.55,MG,1678724236
262,shenzhen,22.5455,114.0683,20.92,86,100,2.92,CN,1678724334
263,matata,-37.8833,176.75,13.25,85,3,4.11,NZ,1678724447
264,arraial do cabo,-22.9661,-42.0278,28.92,70,75,7.2,BR,1678723765
265,narsaq,60.9167,-46.05,-0.88,60,17,1.85,GL,1678723879
266,melfi,40.9965,15.6514,17.31,62,60,1.92,IT,1678724447
267,rock springs,41.5875,-109.2029,-3.31,86,75,0.0,US,1678724448
268,cantagalo,-21.9811,-42.3681,27.63,60,98,1.81,BR,1678724448
269,dingzhou,38.5131,114.9956,9.06,15,54,0.79,CN,1678724448
270,lexington park,38.2668,-76.4538,6.73,95,100,2.06,US,1678724208
271,washougal,45.5826,-122.3534,9.46,94,100,2.57,US,1678724214
272,hithadhoo,-0.6,73.0833,28.22,75,88,3.97,MV,1678724449
273,taman,45.2117,36.7161,4.77,56,70,8.16,RU,1678724449
274,staryy nadym,65.6118,72.6842,1.27,99,100,8.28,RU,1678724450
275,dingle,10.9995,122.6711,24.34,86,39,3.44,PH,1678723959
276,union,40.6334,-74.2663,7.15,93,100,4.12,US,1678724327
277,olafsvik,64.8945,-23.7142,-5.19,58,100,11.35,IS,1678724450
278,wewak,-3.5534,143.6268,25.77,88,100,2.18,PG,1678724451
279,abhayapuri,26.3333,90.6667,25.04,24,0,1.2,IN,1678724451
280,xuddur,4.1213,43.8894,27.68,56,87,6.86,SO,1678724451
281,norman wells,65.282,-126.8329,-19.98,77,40,8.23,CA,1678724452
282,puerto escondido,15.85,-97.0667,29.46,79,0,4.12,MX,1678724452
283,amga,60.8953,131.9608,-22.68,100,90,1.19,RU,1678724452
284,grants,35.1473,-107.8514,5.13,70,0,2.06,US,1678724453
285,leningradskiy,69.3833,178.4167,-17.23,88,100,7.25,RU,1678724453
286,aykhal,66.0,111.5,-16.34,100,99,1.51,RU,1678724453
287,darhan,49.4867,105.9228,-7.85,60,84,6.59,MN,1678724454
288,chara,56.9064,118.2631,-11.22,88,100,0.59,RU,1678724454
289,sur,22.5667,59.5289,26.45,54,100,3.61,OM,1678723940
290,kununurra,-15.7667,128.7333,24.99,83,0,0.0,AU,1678724454
291,oksovskiy,62.6062,39.8984,-5.65,84,100,6.49,RU,1678724455
292,srednekolymsk,67.45,153.6833,-25.95,100,57,3.42,RU,1678723943
293,henties bay,-22.116,14.2845,18.94,75,7,5.49,NA,1678724455
294,yinchuan,38.4681,106.2731,11.46,15,62,1.92,CN,1678724455
295,pangnirtung,66.1451,-65.7125,-15.0,66,100,0.0,CA,1678723894
296,malabo,3.75,8.7833,29.92,79,20,4.12,GQ,1678724456
297,aitape,-3.1374,142.3475,25.38,88,100,1.04,PG,1678724456
298,coihaique,-45.5752,-72.0662,14.34,62,75,2.57,CL,1678723843
299,ketchikan,55.3422,-131.6461,0.99,59,75,3.6,US,1678724458
300,waingapu,-9.6567,120.2641,24.57,83,19,2.03,ID,1678724458
301,marsa matruh,31.3525,27.2453,15.9,66,42,7.18,EG,1678724459
302,vestmannaeyjar,63.4427,-20.2734,-3.97,52,8,7.89,IS,1678723949
303,banda aceh,5.5577,95.3222,25.46,82,76,6.41,ID,1678724459
304,ajdabiya,30.7554,20.2263,17.37,48,0,9.87,LY,1678724460
305,namibe,-15.1961,12.1522,25.38,70,47,6.69,AO,1678723941
306,sitka,57.0531,-135.33,-6.06,68,20,0.0,US,1678723924
307,santa isabel do rio negro,-0.4139,-65.0192,26.52,79,100,1.53,BR,1678724460
308,kidal,18.4411,1.4078,36.68,6,0,0.25,ML,1678724461
309,rio grande,-32.035,-52.0986,33.06,66,7,6.7,BR,1678723985
310,muzhi,65.3667,64.6667,2.07,99,100,8.72,RU,1678724461
311,avarua,-21.2078,-159.775,23.03,100,57,0.51,CK,1678724462
312,pakxan,18.3778,103.6601,21.51,61,100,1.16,LA,1678724462
313,santa cruz de la palma,28.6835,-17.7642,22.08,68,20,7.2,ES,1678724463
314,uthal,25.8072,66.6219,24.71,53,0,2.65,PK,1678724463
315,kaduqli,11.0167,29.7167,33.67,14,33,1.99,SD,1678724463
316,anito,12.4497,125.2886,24.07,87,93,5.02,PH,1678724464
317,nome,64.5011,-165.4064,-13.96,85,100,3.6,US,1678724464
318,topolobampo,25.6,-109.05,19.95,68,0,7.2,MX,1678724465
319,taksimo,56.3444,114.8794,-10.28,89,100,1.78,RU,1678724465
320,nabire,-3.3667,135.4833,24.04,95,99,1.7,ID,1678724465
321,torbay,47.6666,-52.7314,2.99,86,9,8.49,CA,1678723876
322,mashhad,36.297,59.6062,18.08,52,0,3.09,IR,1678724466
323,luau,-10.7073,22.2247,21.95,89,100,1.53,AO,1678724466
324,half moon bay,37.4636,-122.4286,15.14,91,100,4.63,US,1678724351
325,avera,33.194,-82.5271,11.06,56,16,4.68,US,1678723937
326,gemena,3.25,19.7667,32.41,38,56,1.5,CD,1678724467
327,sterling,39.0062,-77.4286,6.79,85,100,2.57,US,1678724373
328,thinadhoo,0.5333,72.9333,28.01,77,92,4.37,MV,1678724467
329,merta,26.65,74.0333,26.7,20,73,0.61,IN,1678724468
330,tazovskiy,67.4667,78.7,-8.32,94,100,8.8,RU,1678724468
331,tasiilaq,65.6145,-37.6368,-7.91,74,4,0.85,GL,1678724468
332,batticaloa,7.7102,81.6924,26.39,80,70,4.14,LK,1678724469
333,qui nhon,13.7667,109.2333,22.7,84,11,6.06,VN,1678724469
334,bindi,9.9167,-11.45,39.9,15,1,0.38,SL,1678724469
335,pimentel,-6.8367,-79.9342,28.16,78,75,3.6,PE,1678724470
336,inhambane,-23.865,35.3833,24.55,85,30,3.79,MZ,1678723905
337,ambilobe,-13.2,49.05,23.54,94,99,0.65,MG,1678723926
338,rudnogorsk,57.2639,103.7519,-9.94,94,99,3.97,RU,1678724470
339,flinders,-34.5833,150.8552,18.43,88,88,0.89,AU,1678724471
340,deputatskiy,69.3,139.9,-26.06,90,13,1.63,RU,1678724471
341,klaksvik,62.2266,-6.589,-2.49,52,100,8.93,FO,1678724471
342,kieta,-6.2167,155.6333,25.76,84,100,1.58,PG,1678724472
343,minot,48.2325,-101.2963,-12.64,89,0,2.57,US,1678724314
344,aksarka,66.5606,67.7975,1.53,100,100,8.58,RU,1678723947
345,istok,42.7808,20.4875,8.47,58,11,0.45,XK,1678724349
346,chuy,-33.6971,-53.4616,30.7,52,93,5.35,UY,1678724473
347,benguela,-12.5763,13.4055,27.56,73,58,3.46,AO,1678724319
348,mogadishu,2.0371,45.3438,27.17,82,55,6.72,SO,1678724473
349,tahara,34.6667,137.2667,5.97,2,1,10.37,JP,1678724473
350,maragogi,-9.0122,-35.2225,29.74,64,100,4.85,BR,1678724474
351,lamar,33.6668,-95.5836,9.8,46,0,4.12,US,1678724474
352,kobayashi,31.9833,130.9833,3.21,65,0,1.43,JP,1678724475
353,chumikan,54.7183,135.315,-8.05,96,100,2.37,RU,1678724475
354,cayenne,4.9333,-52.3333,30.02,62,75,5.66,GF,1678724475
355,san cristobal,7.7669,-72.225,22.1,46,75,2.7,VE,1678724476
356,tucuman,-26.8241,-65.2226,33.0,49,20,2.06,AR,1678724211
357,bitung,1.4451,125.1824,24.47,84,74,1.62,ID,1678724272
358,port lincoln,-34.7333,135.8667,16.25,84,6,2.5,AU,1678724476
359,nioro,13.35,-15.75,41.82,6,0,0.82,GM,1678724477
360,tocopilla,-22.092,-70.1979,23.12,76,19,2.72,CL,1678724477
361,san-pedro,4.7485,-6.6363,29.11,63,23,3.48,CI,1678724478
362,portland,45.5234,-122.6762,9.79,93,100,3.6,US,1678723816
363,valparaiso,-33.0393,-71.6273,23.13,64,0,3.6,CL,1678724478
364,yasnyy,51.0333,59.8742,0.5,95,100,6.95,RU,1678724478
365,isangel,-19.55,169.2667,25.23,84,72,5.28,VU,1678724479
366,anzio,41.4853,12.6179,19.52,74,53,2.78,IT,1678724480
367,mandi bahauddin,32.5834,73.4843,22.57,34,0,3.34,PK,1678724481
368,terra santa,-2.1042,-56.4869,31.52,52,91,1.76,BR,1678724482
369,tefe,-3.3542,-64.7114,31.06,66,40,1.54,BR,1678724483
370,monoharpur,22.1083,88.0789,26.2,53,35,3.24,IN,1678724483
371,pineville,31.3224,-92.4343,12.18,64,0,4.63,US,1678724424
372,ilhabela,-23.7781,-45.3581,25.79,83,100,2.85,BR,1678724483
373,broome,42.2506,-75.833,4.45,83,100,2.06,US,1678724484
374,kiunga,-6.1219,141.2906,23.08,99,100,0.82,PG,1678724484
375,methala,10.2166,76.2166,29.0,76,2,1.37,IN,1678724485
376,morro bay,35.3658,-120.8499,14.51,97,100,1.29,US,1678724326
377,nantucket,41.2835,-70.0995,7.08,80,100,5.66,US,1678724486
378,graaff-reinet,-32.2522,24.5308,33.77,20,13,1.69,ZA,1678724486
379,hearst,49.6835,-83.6665,-14.86,83,100,3.84,CA,1678724486
380,buchanan,5.8808,-10.0467,29.87,69,62,6.04,LR,1678724487
381,xixiang,35.1628,112.865,11.77,18,0,0.87,CN,1678724487
382,batagay-alyta,67.8006,130.4114,-30.86,97,7,2.81,RU,1678724488
383,katsuura,35.1333,140.3,11.49,78,94,11.13,JP,1678724488
384,okha,53.5739,142.9478,0.87,93,100,9.82,RU,1678724488
385,villanueva de la serena,38.9766,-5.7974,18.21,57,99,6.84,ES,1678724489
386,kumi,36.1136,128.336,3.82,47,76,0.73,KR,1678724343
387,taoudenni,22.6783,-3.9836,38.16,6,0,4.15,ML,1678724489
388,port-cartier,50.0334,-66.8654,0.12,88,100,2.64,CA,1678724307
389,leshan,29.5623,103.7639,13.97,71,46,0.3,CN,1678724490
390,caluquembe,-13.7833,14.6833,24.46,60,72,0.81,AO,1678724491
391,salto,-31.3833,-57.9667,35.09,49,40,4.92,UY,1678724491
392,tabory,58.5198,64.5495,0.16,72,64,6.48,RU,1678724491
393,torgau,51.5667,13.0,15.08,77,99,6.98,DE,1678724492
394,alofi,-19.0595,-169.9187,23.94,94,100,4.63,NU,1678724492
395,saldanha,-33.0117,17.9442,27.03,84,26,9.47,ZA,1678724492
396,heihe,50.2441,127.4902,-13.68,87,8,3.26,CN,1678724493
397,clacton-on-sea,51.7897,1.156,13.51,71,93,6.26,GB,1678724493
398,carbonia,39.1672,8.5222,20.53,63,82,1.74,IT,1678724494
399,horta,38.5333,-28.6333,17.23,89,40,7.6,PT,1678724494
400,gubkinskiy,64.434,76.5026,0.5,92,100,8.07,RU,1678724494
401,krasnogvardeyskiy,57.3793,62.3195,-0.35,83,100,6.7,RU,1678724495
402,berdigestyakh,62.0989,126.6992,-15.46,95,73,3.55,RU,1678724495
403,minab,27.1467,57.0801,25.18,61,100,0.0,IR,1678724495
404,woodward,36.4337,-99.3904,1.51,54,100,3.09,US,1678724496
405,biltine,14.5333,20.9167,32.95,7,80,4.18,TD,1678724496
406,pandharpur,17.6667,75.3333,30.3,18,32,2.94,IN,1678724497
407,beipiao,41.7919,120.7792,-1.82,80,100,1.4,CN,1678724497
408,lompoc,34.6391,-120.4579,14.36,96,75,0.0,US,1678724434
409,salinopolis,-0.6136,-47.3561,27.42,73,100,4.5,BR,1678724497
410,anagni,41.7447,13.1527,19.09,49,0,3.09,IT,1678724498
411,asau,46.4333,26.4,9.6,50,42,2.58,RO,1678724498
412,aksu,41.1231,80.2644,11.23,43,3,3.72,CN,1678724498
413,cabra,37.4725,-4.4421,20.2,48,53,6.17,ES,1678724499
414,ponta do sol,32.6667,-17.1,22.23,80,78,1.29,PT,1678724499
415,bouca,6.5105,18.2733,36.96,9,47,0.68,CF,1678724499
416,turayf,31.6725,38.6637,21.14,32,0,4.12,SA,1678724500
417,conde,-7.2597,-34.9075,29.7,70,75,7.2,BR,1678724500
418,zwedru,6.0667,-8.1281,35.05,33,36,2.2,LR,1678724500
419,moose factory,51.2585,-80.6094,-14.0,66,100,3.09,CA,1678724501
420,qasigiannguit,68.8193,-51.1922,-5.86,79,58,0.69,GL,1678724501
421,ceres,37.5949,-120.9577,13.92,84,100,3.88,US,1678724501
422,lamu,-2.2717,40.902,27.12,83,97,6.87,KE,1678724502
423,dotnuva,55.35,23.9,2.16,97,100,7.94,LT,1678724502
424,pathein,16.7833,94.7333,24.24,78,45,0.7,MM,1678724502
425,acarau,-2.8856,-40.12,28.17,73,99,4.3,BR,1678724503
426,eyl,7.9803,49.8164,26.0,72,9,5.36,SO,1678724504
427,vrangel,42.7297,133.0839,0.31,67,6,6.46,RU,1678724505
428,aswan,24.0934,32.907,30.61,17,0,4.12,EG,1678724505
429,fengxian,34.7039,116.5872,10.69,23,0,6.42,CN,1678724505
430,sambava,-14.2667,50.1667,25.98,84,74,6.98,MG,1678724506
431,kayes,14.0,-11.0,39.86,5,0,1.23,ML,1678724506
432,antropovo,58.3988,43.0066,-6.19,86,68,4.62,RU,1678724506
433,husavik,66.0449,-17.3389,-7.26,82,100,8.3,IS,1678724507
434,qaqortoq,60.7167,-46.0333,-3.88,67,13,1.54,GL,1678724507
435,cairns,-16.9167,145.7667,26.15,97,100,1.03,AU,1678724507
436,kushmurun,52.4503,64.6311,-7.11,92,10,4.03,KZ,1678724508
437,ponta delgada,37.7333,-25.6667,17.4,88,20,4.63,PT,1678723943
438,rehoboth,-23.3167,17.0833,32.17,14,32,6.36,NA,1678724508
439,manzhouli,49.6,117.4333,-17.13,90,86,1.75,CN,1678724509
440,chifeng,42.2683,118.9636,-1.26,23,100,1.44,CN,1678724509
441,miandrivazo,-19.5167,45.4667,26.77,74,83,2.15,MG,1678724509
442,clermont,49.5,2.4167,15.8,70,75,10.42,FR,1678724510
443,sisimiut,66.9395,-53.6735,-10.53,79,61,1.57,GL,1678724510
444,de aar,-30.6497,24.0123,30.33,10,0,4.57,ZA,1678724510
445,sioux lookout,50.1001,-91.917,-9.96,48,0,1.54,CA,1678724511
